age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
35,private,413648,5th_6th,never_married,farming_fishing,unmarried,white,male,0,0,36,united_states,<=50K
34,private,29235,assoc_acdm,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,<=50K
42,private,149823,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
47,private,39530,hs_grad,divorced,other_service,not_in_family,white,female,0,0,4,united_states,<=50K
23,private,197387,hs_grad,never_married,craft_repair,own_child,white,male,0,0,37,mexico,<=50K
56,local_gov,255406,hs_grad,divorced,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
50,private,43764,doctorate,married_civ_spouse,prof_specialty,husband,white,male,15024,0,50,united_states,>50K
38,private,168322,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,<=50K
46,private,278322,assoc_voc,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
47,private,115813,assoc_acdm,separated,adm_clerical,unmarried,white,female,0,0,57,united_states,<=50K
38,self_emp_not_inc,184456,hs_grad,married_civ_spouse,other_service,husband,white,male,3464,0,80,italy,<=50K
42,private,289636,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,46,united_states,<=50K
48,private,101684,hs_grad,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
27,private,133425,hs_grad,never_married,exec_managerial,not_in_family,white,female,0,0,50,united_states,<=50K
40,private,349405,assoc_voc,married_civ_spouse,prof_specialty,wife,white,female,0,0,36,united_states,<=50K
53,private,124076,doctorate,married_civ_spouse,prof_specialty,wife,white,female,99999,0,37,united_states,>50K
75,self_emp_not_inc,165968,assoc_voc,widowed,exec_managerial,not_in_family,white,female,0,0,30,united_states,<=50K
39,private,185099,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,48,united_states,>50K
46,federal_gov,268281,assoc_acdm,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
51,private,154949,hs_grad,widowed,machine_op_inspct,not_in_family,black,female,0,0,40,united_states,<=50K
34,private,176711,hs_grad,divorced,other_service,own_child,white,male,0,0,40,united_states,<=50K
23,private,165064,some_college,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
32,private,213750,assoc_voc,never_married,other_service,not_in_family,white,male,0,0,45,united_states,<=50K
45,self_emp_not_inc,77132,some_college,never_married,sales,not_in_family,white,male,0,0,55,united_states,<=50K
21,private,109667,some_college,never_married,other_service,own_child,white,male,0,0,40,united_states,<=50K
36,private,162164,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,44,united_states,<=50K
40,private,219591,10th,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,<=50K
20,unknown,327462,10th,divorced,unknown,not_in_family,white,female,0,0,40,united_states,<=50K
68,private,236943,9th,divorced,farming_fishing,not_in_family,black,male,0,0,20,united_states,<=50K
40,private,89226,bachelors,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,>50K
20,private,124751,some_college,never_married,adm_clerical,own_child,white,female,0,0,24,united_states,<=50K
48,local_gov,144122,masters,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,>50K
27,private,98769,bachelors,never_married,sales,not_in_family,white,male,0,0,45,united_states,<=50K
57,federal_gov,170066,assoc_voc,never_married,tech_support,not_in_family,white,male,0,0,40,united_states,<=50K
54,self_emp_inc,162439,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,0,0,98,united_states,>50K
47,private,22900,hs_grad,divorced,other_service,not_in_family,white,female,0,0,40,united_states,<=50K
30,local_gov,102130,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
17,unknown,215743,11th,never_married,unknown,own_child,white,male,0,0,40,united_states,<=50K
35,private,381583,some_college,married_civ_spouse,craft_repair,husband,other,male,0,0,45,united_states,>50K
56,local_gov,198277,12th,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,<=50K
20,private,243178,hs_grad,never_married,handlers_cleaners,own_child,white,male,0,0,28,united_states,<=50K
38,local_gov,177305,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,38,united_states,<=50K
19,private,167149,some_college,never_married,sales,own_child,white,female,0,0,25,united_states,<=50K
24,private,270872,hs_grad,never_married,craft_repair,other_relative,white,male,594,0,40,unknown,<=50K
31,private,382368,some_college,never_married,adm_clerical,not_in_family,white,male,0,0,40,germany,<=50K
44,local_gov,277144,bachelors,never_married,prof_specialty,own_child,white,male,0,0,60,united_states,<=50K
21,state_gov,145651,some_college,never_married,sales,own_child,black,female,0,1602,12,united_states,<=50K
41,private,171351,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
18,private,265099,11th,never_married,other_service,own_child,white,female,0,0,16,united_states,<=50K
23,private,105617,9th,never_married,transport_moving,own_child,white,male,0,0,40,united_states,<=50K
37,local_gov,217689,some_college,married_civ_spouse,other_service,husband,amer_indian_eskimo,male,0,0,32,united_states,<=50K
46,unknown,81136,assoc_voc,divorced,unknown,unmarried,white,male,0,0,30,united_states,<=50K
43,self_emp_not_inc,73883,bachelors,divorced,sales,unmarried,white,male,0,0,45,united_states,<=50K
31,private,339482,1st_4th,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,mexico,<=50K
40,private,326232,some_college,divorced,transport_moving,unmarried,white,male,0,0,40,united_states,>50K
27,private,106316,prof_school,divorced,prof_specialty,not_in_family,white,female,0,0,12,united_states,<=50K
64,local_gov,198728,some_college,never_married,transport_moving,unmarried,white,male,0,0,40,united_states,<=50K
31,federal_gov,126501,assoc_voc,never_married,prof_specialty,own_child,white,male,0,0,40,united_states,<=50K
48,private,233802,masters,married_civ_spouse,exec_managerial,husband,black,male,0,0,45,united_states,<=50K
37,self_emp_not_inc,204501,bachelors,married_civ_spouse,sales,husband,white,male,0,0,20,canada,>50K
28,private,208249,some_college,divorced,tech_support,not_in_family,white,male,0,0,24,united_states,<=50K
42,private,188693,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
60,self_emp_inc,93272,7th_8th,married_civ_spouse,sales,husband,white,male,0,0,60,united_states,<=50K
17,private,159299,11th,never_married,other_service,own_child,white,female,0,0,20,united_states,<=50K
21,unknown,303588,some_college,never_married,unknown,own_child,white,female,0,0,30,united_states,<=50K
46,private,35136,10th,divorced,adm_clerical,own_child,black,male,0,0,40,united_states,<=50K
18,private,139576,hs_grad,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,<=50K
22,private,252355,hs_grad,never_married,other_service,not_in_family,white,male,0,0,27,united_states,<=50K
44,self_emp_not_inc,83812,bachelors,divorced,exec_managerial,not_in_family,white,male,0,0,60,united_states,<=50K
36,private,89718,hs_grad,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
65,private,222810,assoc_voc,divorced,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
26,private,456618,hs_grad,never_married,other_service,not_in_family,white,male,0,0,40,mexico,<=50K
21,private,296158,10th,married_civ_spouse,other_service,husband,white,male,0,0,25,united_states,<=50K
41,private,162140,hs_grad,divorced,craft_repair,not_in_family,white,male,0,2339,40,united_states,<=50K
28,private,36601,some_college,never_married,other_service,unmarried,white,female,0,0,35,united_states,<=50K
27,private,195337,some_college,never_married,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,<=50K
19,state_gov,282721,some_college,never_married,other_service,not_in_family,black,male,0,0,12,united_states,<=50K
40,private,206049,some_college,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
19,private,223392,hs_grad,never_married,handlers_cleaners,own_child,white,male,0,0,15,united_states,<=50K
40,private,27821,assoc_voc,married_civ_spouse,transport_moving,husband,white,male,2829,0,40,united_states,<=50K
37,private,131827,hs_grad,never_married,craft_repair,unmarried,white,male,0,0,40,united_states,<=50K
33,private,549413,some_college,married_civ_spouse,adm_clerical,husband,black,male,0,0,40,united_states,>50K
34,private,69491,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
44,local_gov,193755,assoc_acdm,never_married,protective_serv,not_in_family,white,male,0,0,40,united_states,<=50K
33,private,598802,some_college,divorced,adm_clerical,unmarried,black,female,0,0,40,united_states,<=50K
72,local_gov,259762,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,2290,0,10,united_states,<=50K
19,private,266255,hs_grad,never_married,sales,own_child,white,female,0,0,40,united_states,<=50K
59,private,32954,assoc_voc,divorced,prof_specialty,not_in_family,white,female,0,0,36,united_states,<=50K
40,private,291808,hs_grad,divorced,protective_serv,not_in_family,black,female,0,0,40,united_states,<=50K
35,private,190728,hs_grad,divorced,prof_specialty,unmarried,white,female,0,0,40,united_states,<=50K
22,private,59184,assoc_acdm,never_married,adm_clerical,not_in_family,white,male,0,0,45,united_states,<=50K
41,private,196456,masters,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,<=50K
59,private,147989,some_college,married_civ_spouse,tech_support,husband,white,male,0,0,50,united_states,>50K
50,private,195784,12th,divorced,handlers_cleaners,unmarried,white,male,0,0,40,united_states,<=50K
21,private,202214,assoc_acdm,never_married,adm_clerical,not_in_family,white,female,0,0,10,united_states,<=50K
40,self_emp_inc,225165,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,<=50K
22,private,54825,hs_grad,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
43,private,188905,5th_6th,separated,machine_op_inspct,not_in_family,white,female,0,0,40,mexico,<=50K
17,private,132636,11th,never_married,transport_moving,own_child,white,female,0,0,16,united_states,<=50K
42,local_gov,228320,7th_8th,divorced,other_service,not_in_family,white,male,0,0,40,united_states,<=50K
37,private,415500,some_college,married_civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,>50K
19,private,254247,12th,never_married,adm_clerical,own_child,white,male,0,0,38,unknown,<=50K
43,private,255635,5th_6th,married_civ_spouse,machine_op_inspct,husband,other,male,0,0,40,mexico,<=50K
46,private,96080,9th,separated,craft_repair,unmarried,white,female,0,0,40,united_states,<=50K
18,unknown,78181,hs_grad,never_married,unknown,own_child,white,female,0,0,20,united_states,<=50K
50,local_gov,339547,prof_school,married_civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,0,40,laos,>50K
47,self_emp_not_inc,126500,7th_8th,married_civ_spouse,sales,husband,white,male,0,0,40,puerto_rico,<=50K
31,private,511289,hs_grad,never_married,farming_fishing,not_in_family,white,male,2907,0,99,united_states,<=50K
33,private,159574,7th_8th,married_civ_spouse,adm_clerical,husband,white,male,0,0,45,united_states,<=50K
27,private,224105,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,7298,0,40,united_states,>50K
59,self_emp_not_inc,128105,hs_grad,married_civ_spouse,farming_fishing,husband,white,male,0,0,35,united_states,<=50K
39,local_gov,89508,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
29,private,370242,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
26,private,67257,bachelors,widowed,exec_managerial,not_in_family,white,female,0,0,55,united_states,<=50K
24,private,62952,hs_grad,never_married,craft_repair,own_child,white,male,0,0,40,united_states,<=50K
25,private,111058,some_college,never_married,adm_clerical,not_in_family,white,male,0,1980,40,united_states,<=50K
30,private,29235,some_college,never_married,adm_clerical,other_relative,white,female,0,0,20,united_states,<=50K
52,state_gov,101119,11th,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
51,federal_gov,140516,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
30,private,159888,bachelors,never_married,sales,not_in_family,white,male,0,0,60,united_states,>50K
19,unknown,45643,some_college,never_married,unknown,own_child,white,female,0,0,25,united_states,<=50K
23,private,166371,some_college,never_married,tech_support,own_child,white,male,0,0,60,united_states,<=50K
37,state_gov,160910,doctorate,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,<=50K
25,state_gov,257064,some_college,married_civ_spouse,adm_clerical,husband,black,male,0,0,38,united_states,<=50K
49,self_emp_not_inc,181307,prof_school,married_civ_spouse,prof_specialty,husband,white,male,15024,0,65,united_states,>50K
30,private,83253,hs_grad,married_civ_spouse,prof_specialty,husband,white,male,0,0,55,united_states,<=50K
40,private,128700,some_college,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
20,private,243010,hs_grad,never_married,machine_op_inspct,other_relative,other,male,0,0,32,united_states,<=50K
35,self_emp_not_inc,37778,assoc_voc,married_civ_spouse,farming_fishing,husband,white,male,3103,0,55,united_states,<=50K
24,private,132320,bachelors,never_married,exec_managerial,own_child,white,male,0,0,45,united_states,<=50K
32,private,234755,hs_grad,separated,craft_repair,unmarried,black,male,0,0,40,united_states,<=50K
35,private,142616,hs_grad,separated,other_service,own_child,black,female,0,0,30,united_states,<=50K
20,private,148509,hs_grad,never_married,other_service,not_in_family,white,female,0,0,40,united_states,<=50K
29,state_gov,240738,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
25,private,32276,hs_grad,never_married,craft_repair,own_child,white,male,0,0,28,united_states,<=50K
50,local_gov,163921,7th_8th,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
24,private,464103,hs_grad,never_married,adm_clerical,not_in_family,white,male,0,0,50,united_states,<=50K
49,unknown,271346,bachelors,married_civ_spouse,unknown,husband,white,male,15024,0,60,united_states,>50K
30,local_gov,327825,hs_grad,divorced,protective_serv,own_child,white,female,0,0,32,united_states,<=50K
37,private,267085,some_college,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,<=50K
50,private,266945,hs_grad,married_civ_spouse,machine_op_inspct,wife,white,female,3137,0,40,el_salvador,<=50K
20,private,234663,hs_grad,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,<=50K
